left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (extra x),mouth - 5 (extra y),mouth - 6 (extra x),mouth - 6 (extra y),expression
64.0607687296,36.8002084691,57.7907491857,37.9400130293,71.1857198697,37.3699543974,29.0060716612,37.6551400651,36.4162084691,37.9400130293,21.0265016287,38.7949446254,53.2309055375,29.1051986971,79.1656026059,32.525237785,39.8359348534,28.5351400651,13.7833485342,35.1516351792,61.4956612378,74.134514658,34.136286645,75.8443778502,48.6710618893,72.9943973941,49.2408078176,80.9742801303,48.6710618893,72.9943973941,49.2408078176,80.9742801303,neu
67.0582105263,36.4777894737,57.9808421053,37.2603157895,75.5093684211,38.0428421053,26.2098947368,34.5997894737,35.5888421053,35.7915789474,16.5063157895,36.4777894737,51.2510526316,31.1567368421,80.9873684211,33.6609473684,43.7387368421,31.6263157895,12.5936842105,31.3130526316,61.1109473684,78.1086315789,27.462,77.1697894737,44.208,74.0396842105,43.7387368421,86.7167368421,44.208,74.0396842105,43.7387368421,86.7167368421,smile
65.9115616438,34.8036164384,59.0199452055,35.7024657534,74.0018630137,36.6013150685,28.1575890411,33.9047671233,35.0492054795,34.5037808219,20.9661369863,34.8036164384,54.2258630137,25.8144657534,82.6911780822,31.8072328767,40.442630137,27.0131506849,11.3779726027,30.9083835616,62.0163287671,76.7526575342,33.2511780822,77.0521643836,47.0344109589,71.658739726,48.2330958904,82.7454246575,47.0344109589,71.658739726,48.2330958904,82.7454246575,sad
65.7847843137,39.0814117647,59.2580392157,39.8773333333,75.9727058824,41.4691764706,27.7389803922,40.3548235294,35.8575686275,40.1957647059,19.9391372549,42.4241568627,54.96,31.5996862745,79.9523137255,31.4403137255,40.1556078431,31.9178039216,13.2533333333,35.4199215686,68.6500392157,72.6694901961,29.9676862745,73.4654117647,49.7069803922,70.6001568627,49.5476078431,81.1065098039,49.7069803922,70.6001568627,49.5476078431,81.1065098039,smile
69.0761977186,35.0294144487,59.5386159696,36.7318631179,78.2812471483,35.1911178707,28.5412015209,35.6754980989,37.1158631179,37.2877870722,19.1857642586,37.0322737643,56.7779771863,25.0822813688,84.095269962,25.3399847909,40.4915589354,25.0169429658,11.8204106464,26.1620076046,66.815269962,77.502661597,32.0939315589,77.9870418251,48.7278479087,76.0491558935,49.8583117871,86.0616273764,48.7278479087,76.0491558935,49.8583117871,86.0616273764,sad
66.6279861592,38.8421314879,56.7672249135,40.3724844291,76.6584913495,39.3523598616,25.6552525952,40.0323321799,35.1758615917,40.3724844291,16.6448719723,41.222532872,50.8168858131,31.5318477509,79.7188650519,30.1715709343,42.9963737024,31.3617716263,8.99410380623,34.9320415225,61.3576193772,78.1147681661,31.7756678201,78.964816609,46.2264913495,74.7145743945,46.5666435986,82.0248581315,46.2264913495,74.7145743945,46.5666435986,82.0248581315,neu
64.5951780822,37.7842191781,57.4221369863,38.2846027397,73.1030136986,36.9501369863,30.2307945205,37.2838356164,37.9042191781,37.4505205479,22.5570410959,37.2838356164,57.9116712329,29.7399452055,83.0610410959,31.1276712329,39.5723835616,29.2763835616,11.7139726027,31.6119452055,68.2652054795,72.6493150685,26.0603835616,71.4815342466,47.5798356164,74.9848767123,47.0794520548,87.8298082192,47.5798356164,74.9848767123,47.0794520548,87.8298082192,neu
65.5842416918,37.1554803625,56.7673232628,38.6813293051,74.1671057402,38.147673716,31.6730392749,38.6813293051,39.3031540785,38.3422839879,22.008652568,40.5465135952,53.3762900302,31.7295951662,82.2003625378,32.4076858006,42.1854743202,32.747021148,13.7311903323,36.0043504532,65.2127129909,77.7602900302,34.7496797583,79.5196132931,48.9481087613,75.6526404834,49.1372084592,83.6133897281,48.9481087613,75.6526404834,49.1372084592,83.6133897281,smile
68.7028753994,37.0069265176,61.4350926518,37.2866453674,75.6912460064,38.404600639,29.8477188498,35.3298402556,36.2769584665,36.1683833866,21.7413929712,36.4477955272,57.801201278,29.1800127796,83.2384408946,33.0936230032,43.8244600639,28.6208817891,16.4304153355,30.0185559105,60.8759616613,76.4212140575,29.2888945687,75.0235399361,46.8992204473,71.389341853,46.6198083067,78.6574313099,46.8992204473,71.389341853,46.6198083067,78.6574313099,sad
65.1516342857,35.8933028571,57.1520914286,37.3930971429,71.6511085714,37.1432228571,28.9042285714,38.1429942857,37.40352,39.14304,21.4047085714,39.6430628571,55.1522742857,28.1439085714,81.9003428571,31.8933942857,40.1532342857,29.14368,12.6552685714,35.1434057143,63.1518171429,75.8904685714,33.1537371429,76.89024,48.1527771429,73.6405028571,48.1527771429,81.3898971429,48.1527771429,73.6405028571,48.1527771429,81.3898971429,smile
65.5491254237,36.4328135593,57.7213830508,38.6551322034,74.2398915254,38.1448677966,30.1000677966,35.2785355932,37.0725966102,37.6762576271,20.3741288136,35.4874576271,56.4802169492,30.0069966102,83.1909966102,31.3217084746,39.4530711864,28.834820339,12.7875254237,28.8484881356,64.0651932203,77.4879457627,25.4832813559,74.6847457627,45.5986983051,77.1579661017,45.2687186441,84.9072813559,45.5986983051,77.1579661017,45.2687186441,84.9072813559,smile
65.4554701987,39.6203443709,58.1448476821,40.3072847682,74.762384106,40.4570066225,31.7963443709,38.8100662252,39.3587284768,39.6203443709,23.6411125828,38.9241854305,53.354384106,31.3249271523,84.3436291391,35.6662251656,42.5753642384,31.175205298,12.7838940397,36.4148344371,62.4864635762,76.9853245033,28.2491125828,74.2846092715,44.8434437086,76.6658543046,45.1409801325,86.7862251656,44.8434437086,76.6658543046,45.1409801325,86.7862251656,sad
67.5246185567,39.4230103093,60.0009896907,39.9033402062,75.8485773196,40.8636701031,27.3451546392,40.7036701031,37.1101030928,40.3833402062,19.3415257732,42.1443298969,54.8786804124,29.4980618557,81.9315463918,31.7393814433,41.1120824742,30.7787216495,12.2982268041,32.6997113402,63.0617731959,78.1453195876,33.0635876289,78.8011546392,48.3084536082,74.8668041237,48.9642886598,80.4404123711,48.3084536082,74.8668041237,48.9642886598,80.4404123711,sad
63.5749494949,35.4036363636,57.0042828283,36.6858989899,71.9085252525,35.8846060606,29.9206464646,35.4036363636,38.0935757576,36.0446060606,22.0677171717,35.8846060606,54.2797575758,27.8716767677,79.7611313131,27.8716767677,39.2155151515,28.3523232323,13.7344646465,29.7945858586,62.293010101,76.7505454545,30.7219393939,76.4298989899,47.2284444444,74.1863434343,47.2284444444,81.0776565657,47.2284444444,74.1863434343,47.2284444444,81.0776565657,sad
66.4731927273,34.1623854545,59.4735709091,36.0712145455,73.1544436364,35.4348218182,28.2941672727,36.3895854545,35.29344,36.7076072727,21.9309381818,37.9800436364,54.7011490909,27.4811345455,79.5176727273,30.0263563636,39.74784,26.8447418182,12.3860945455,34.1623854545,62.0187927273,73.6138472727,35.6118109091,74.8866327273,49.2926836364,68.8417745455,50.8831418182,78.70464,49.2926836364,68.8417745455,50.8831418182,78.70464,neu
65.6116666667,35.4766666667,59.232,36.3883333333,71.384,36.0843333333,29.46,35.173,36.1433333333,36.3883333333,23.0803333333,35.7806666667,54.675,26.059,80.498,28.4893333333,39.1813333333,25.4513333333,13.6623333333,29.7046666667,60.4473333333,76.7933333333,33.1053333333,76.7933333333,46.4726666667,71.325,47.0803333333,81.9576666667,46.4726666667,71.325,47.0803333333,81.9576666667,smile
65.0467605634,38.8113802817,56.9232676056,39.6037183099,76.7367887324,38.6132957746,26.4104788732,41.7833239437,35.1285633803,41.3871549296,17.4943098592,44.1610140845,52.4775211268,29.6636619718,80.0602816901,26.7214647887,38.2009014085,30.2822535211,9.9654084507,34.8486760563,70.6113802817,73.7732957746,29.6947605634,78.0229859155,49.7851267606,73.5806197183,51.3667605634,86.973971831,49.7851267606,73.5806197183,51.3667605634,86.973971831,smile
68.0313663366,36.8019009901,59.5497821782,37.0138613861,77.5737029703,37.4380990099,28.166970297,35.7414653465,37.0727920792,36.5899405941,16.7163564356,36.5899405941,54.1734653465,29.8106930693,81.9424950495,27.0758019802,40.4993267327,30.2314455446,13.1507326733,29.3899405941,63.9147722772,76.5864554455,28.0291485149,77.5984158416,45.5632475248,75.2598811881,45.3912079208,78.6981386139,45.5632475248,75.2598811881,45.3912079208,78.6981386139,neu
66.1098996139,33.9817760618,57.4654517375,35.0622393822,73.8536525097,33.6214980695,27.7503011583,37.4033050193,35.6741930502,37.2231660232,19.1058532819,39.0241853282,53.1432277992,26.5979305019,79.9768957529,26.0575135135,36.2427799228,27.9256216216,10.1011274131,32.3608957529,65.2092046332,72.7016525097,33.5128957529,76.1231814672,48.8028416988,71.7690810811,49.6890810811,79.8126949807,48.8028416988,71.7690810811,49.6890810811,79.8126949807,sad
67.2953578595,45.6687090301,58.8698327759,45.1193578595,75.7208829431,47.1340735786,30.2965083612,40.3569230769,40.1873979933,42.0052976589,19.4899264214,40.5402541806,52.6423545151,36.1441605351,84.6957591973,37.6095250836,43.6674782609,36.5105016722,15.6435050167,32.114729097,64.1816187291,79.9198394649,25.900735786,74.6083745819,44.4001605351,74.4250434783,42.5684548495,89.6273979933,44.4001605351,74.4250434783,42.5684548495,89.6273979933,neu
65.2004848485,36.8239191919,57.8511515152,37.6058181818,74.5826262626,37.9183838384,29.472969697,37.3983030303,37.3669494949,38.5438383838,20.7922424242,38.7002828283,54.8803232323,31.3509494949,81.3061818182,31.6638383838,40.1816565657,31.0383838384,13.2864646465,32.7583030303,63.7931313131,79.6683636364,33.4577777778,80.7631515152,48.7818989899,75.1337373737,48.7818989899,84.5158787879,48.7818989899,75.1337373737,48.7818989899,84.5158787879,neu
67.1310579151,34.5281235521,58.1515366795,36.055969112,75.7984864865,34.3116602317,26.8266254826,36.4785173745,35.5967258687,37.3302857143,18.808957529,38.4285405405,54.4553513514,25.664988417,81.0977606178,26.1201544402,38.8347799228,27.4092972973,11.1897451737,31.4298069498,65.5309343629,76.3793050193,32.4606023166,78.2996756757,49.3577142857,72.9677837838,49.9674440154,82.3954285714,49.3577142857,72.9677837838,49.9674440154,82.3954285714,neu
66.8367113703,38.7758833819,55.4924781341,39.8735860058,75.9852594752,39.6905422741,28.5956851312,39.5077784257,38.8419358601,40.4224373178,18.7152419825,40.9715685131,57.1393119534,32.1888279883,84.768,32.3718717201,39.2080233236,31.4569329446,12.4939941691,31.8227405248,69.0323965015,73.3574344023,28.0468338192,76.468058309,48.1735276968,72.9916268222,48.3565714286,88.9099941691,48.1735276968,72.9916268222,48.3565714286,88.9099941691,smile
64.2494634146,37.1151219512,55.9802926829,38.9824390244,70.9182439024,38.7155121951,30.1056585366,38.7155121951,37.3077073171,38.9824390244,24.2370731707,40.8497560976,53.0461463415,32.0470243902,79.9876097561,35.247804878,42.6427317073,32.3136585366,14.1005853659,37.6486829268,63.4492682927,77.9277073171,34.3735609756,78.9948292683,48.5113170732,74.46,49.0448780488,84.0629268293,48.5113170732,74.46,49.0448780488,84.0629268293,neu
63.4580498221,34.5702491103,56.9194590747,34.881480427,69.6854092527,35.5042846975,29.5191459075,37.6839288256,36.6805409253,37.9951601423,22.9805551601,39.8635729537,51.6261352313,26.1632455516,78.7148754448,28.3428896797,38.8601850534,28.6541209964,14.2623202847,35.8155160142,61.278405694,70.3772241993,34.1896654804,72.2452953737,48.2012241993,66.6407402135,47.8896512456,76.2930106762,48.2012241993,66.6407402135,47.8896512456,76.2930106762,smile
65.8877697842,36.7721438849,58.0264748201,37.1140143885,74.2615251799,37.1140143885,28.8034532374,34.7212661871,36.6644028777,35.575942446,19.7459568345,33.8669352518,54.9503309353,29.5945899281,82.1228201439,26.689381295,42.3042302158,27.3727769784,16.1570071942,22.9294964029,60.9316834532,80.1796834532,29.8287194245,78.8125467626,46.9181007194,76.2488633094,47.4309064748,85.1354244604,46.9181007194,76.2488633094,47.4309064748,85.1354244604,smile
66.9832258065,40.0048172043,59.1174193548,40.2064516129,77.6726021505,40.0048172043,30.2764731183,41.0133333333,38.9488172043,40.4084301075,21.4021505376,41.8202150538,55.2853333333,29.7190537634,83.5213763441,32.1393548387,41.167483871,28.912172043,11.7212903226,37.9881290323,68.5966451613,74.896516129,28.2594408602,75.9050322581,48.2859354839,74.6787096774,48.6296774194,86.5944086022,48.2859354839,74.6787096774,48.6296774194,86.5944086022,smile
65.907456,34.902912,55.648896,36.162816,74.7264,36.162816,28.11264,38.322432,37.111296,38.142336,20.013696,40.12224,51.149568,26.264064,77.965824,25.00416,37.291392,27.523968,14.794368,29.683584,64.718592,75.508224,31.785984,78.006144,48.807168,72.085632,49.454976,80.781312,48.807168,72.085632,49.454976,80.781312,sad
65.9682352941,39.0935294118,57.8675294118,39.6585882353,76.3295294118,41.7310588235,28.1018823529,34.572,36.9561176471,36.6444705882,19.2472941176,34.0069411765,55.7950588235,30.2392941176,85.3722352941,33.0649411765,42.6077647059,28.1668235294,14.3491764706,23.8337647059,64.8377647059,77.5249411765,21.5082352941,72.2502352941,43.1728235294,73.0037647059,40.9122352941,87.1330588235,43.1728235294,73.0037647059,40.9122352941,87.1330588235,smile
64.9019381443,26.3208247423,56.1827628866,28.4255670103,74.2225154639,27.5232989691,27.9201649485,28.4255670103,36.0382680412,29.0266391753,17.6976494845,30.8308453608,51.3722061856,19.7060618557,80.536742268,19.7060618557,39.0446185567,21.2094020619,11.6823092784,23.0993814433,60.6927835052,68.714556701,34.2340618557,69.6164948454,48.0646597938,64.2045360825,48.3655257732,73.5251134021,48.0646597938,64.2045360825,48.3655257732,73.5251134021,smile
64.1422978723,38.5627234043,57.3164255319,39.493787234,70.9678297872,39.493787234,24.7390638298,41.045106383,32.1851914894,40.7346382979,17.9131914894,43.2166808511,49.8702978723,30.496,80.586212766,31.1165957447,39.6316595745,30.8064680851,7.67455319149,37.9424680851,64.762893617,80.448,33.4263829787,82.9303829787,47.6983829787,73.312,49.8702978723,86.3431489362,47.6983829787,73.312,49.8702978723,86.3431489362,sad
67.8641702128,36.7669787234,58.9797446809,37.962893617,77.4314893617,39.1588085106,29.4226382979,33.3501276596,37.6234893617,35.2292765957,17.8049361702,34.7169361702,52.1457021277,31.1288510638,86.1450212766,36.5960851064,43.4325106383,30.1038297872,11.3126808511,29.9329361702,62.7383829787,78.9668085106,27.7143829787,77.0876595745,45.9952340426,74.5249361702,45.6534468085,83.5799148936,45.9952340426,74.5249361702,45.6534468085,83.5799148936,smile
68.2666666667,51.2135111111,59.8414222222,52.1856,75.0716444444,52.5098666667,26.464,48.6211555556,34.2414222222,50.5653333333,17.7148444444,49.5932444444,52.064,40.1959111111,87.7098666667,46.3527111111,42.9905777778,41.168,9.2896,45.0567111111,62.7576888889,94.3121777778,29.3806222222,92.6919111111,44.9351111111,89.1274666667,48.09448099443549,81.82163331378581,44.9351111111,89.1274666667,48.09448099443549,81.82163331378581,neu
65.914021978,37.0503736264,57.1361758242,37.3411868132,76.3966593407,37.6731428571,27.7475164835,36.344967033,36.3815384615,37.3411868132,17.9512967033,36.5109450549,54.8117802198,29.2054505495,80.3818901099,27.8769230769,39.5361758242,28.0429010989,9.95094505495,29.3918241758,62.290989011,80.6927472527,29.3531428571,79.7046153846,46.1513846154,77.8929230769,45.8222417582,85.797978022,46.1513846154,77.8929230769,45.8222417582,85.797978022,neu
66.6974328358,37.3658507463,58.1562985075,37.831880597,74.3068656716,37.0552835821,29.8925373134,35.968119403,37.0359402985,37.0552835821,22.2831044776,36.1235820896,56.7585671642,26.1847164179,79.8974328358,28.5141492537,41.1506865672,27.1425671642,14.984238806,28.048119403,61.8834626866,76.9662089552,33.1536716418,75.8790447761,47.2266268657,71.7367164179,46.9540298507,80.5325373134,47.2266268657,71.7367164179,46.9540298507,80.5325373134,smile
67.3302178218,35.1036831683,58.3692673267,35.2985346535,75.7066138614,34.9088316832,31.2918811881,33.1558019802,40.8370693069,34.9088316832,20.7727524752,35.1036831683,55.3077227723,28.0424554455,81.1352079208,28.1134257426,43.3695049505,28.6751683168,16.0975841584,29.4545742574,66.9405148515,68.998970297,28.1752079208,66.8562376238,48.4343762376,67.4407920792,48.4343762376,80.2975049505,48.4343762376,67.4407920792,48.4343762376,80.2975049505,sad
65.4268051948,37.0672207792,58.3252987013,37.9193766234,73.665038961,39.0557922078,27.6455064935,35.6468571429,35.5994805195,36.7832727273,19.9757922078,37.3511688312,53.2120519481,29.3971948052,81.3347532468,31.670025974,43.2695064935,29.3971948052,12.873974026,31.1018181818,61.0291948052,79.1174025974,29.1671688312,77.1637402597,46.6011428571,73.4063376623,45.9998961039,83.7765194805,46.6011428571,73.4063376623,45.9998961039,83.7765194805,neu
67.314989011,36.7613186813,58.7977142857,37.803956044,74.7249230769,38.2382417582,29.2483516484,36.0657582418,37.0700659341,37.2828131868,21.2525714286,36.935032967,56.3643076923,26.6795604396,81.7420659341,28.0703296703,40.199032967,25.6365714286,13.952,27.0273406593,62.7956043956,79.6947692308,31.6817582418,79.1732747253,47.1943736264,74.701010989,47.3476923077,85.2993406593,47.1943736264,74.701010989,47.3476923077,85.2993406593,sad
65.112972973,38.6455135135,57.7868108108,39.0525405405,71.2177297297,39.4595675676,30.5182702703,37.4244324324,37.4370810811,38.2384864865,23.1924324324,38.6455135135,50.868,29.6915675676,83.0205405405,36.2033513514,42.3210810811,29.2845405405,13.0174054054,37.0174054054,59.4149189189,78.5309189189,30.5182702703,77.7168648649,44.3562162162,72.0191351351,44.3562162162,80.5660540541,44.3562162162,72.0191351351,44.3562162162,80.5660540541,sad
65.0867157191,37.6605752508,56.5558795987,38.6083745819,74.2494180602,38.4504080268,28.4359063545,38.2924414716,36.1765886288,39.7144615385,19.2732040134,40.0303946488,51.6585953177,33.0792240803,80.2524682274,33.0792240803,41.8637056856,33.5531237458,13.2698327759,33.711090301,63.0328294314,80.9466220736,32.8592909699,82.6842541806,47.3931772575,78.2608695652,48.0250434783,88.3713712375,47.3931772575,78.2608695652,48.0250434783,88.3713712375,neu
67.1707826087,42.709083612,58.5115183946,44.4409364548,75.1285083612,44.3118662207,28.4394381271,40.1899665552,36.6264080268,41.4495250836,18.3626488294,40.6622608696,51.5837859532,36.7262608696,85.592187291,37.1985551839,43.0818461538,36.2539665552,13.7967090301,33.2622341137,61.9752240803,83.4875719064,30.6435852843,82.070367893,45.9159331104,79.8662207358,45.7582876254,89.4703946488,45.9159331104,79.8662207358,45.7582876254,89.4703946488,sad
65.8435504323,37.9318962536,56.6435965418,38.8902363112,75.4269510086,37.7401729107,28.8514582133,39.4654063401,38.2431354467,39.6568530259,20.2263976945,40.6151930836,52.8237925072,28.8013832853,82.1306282421,30.2325302594,40.0450028818,28.822685879,13.417314121,33.1435158501,64.6483919308,78.418443804,33.3128299712,79.3020864553,48.4371181556,76.8473083573,48.5953659942,81.3609682997,48.4371181556,76.8473083573,48.5953659942,81.3609682997,neu
